outcome,day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,type_vehicle2,gender,crash_type,age
0,5,Night,Asphalt,NA,Clear,1,car,motorcycle,male,collision,38.53333333
0,6,Night,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,36.50555556
0,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,33.28055556
0,4,Day,Asphalt,Dry,Clear,3,bus,motorcycle,male,collision,51.77777778
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,22.36666667
0,2,Day,Asphalt,Dry,Clear,1,car,car,female,collision,37.41111111
0,3,Night,Asphalt,Dry,Clear,3,truck,NA,male,collision,32.14722222
0,2,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,25.41111111
0,1,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,46.69722222
0,2,Night,Asphalt,Dry,Clear,2,motorcycle,bus,male,collision,20.02777778
0,7,Night,Asphalt,Dry,Clear,3,bus,car,male,collision,33.15277778
0,2,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,37.52777778
0,6,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,31.25833333
0,4,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,25.22222222
0,1,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,28.41388889
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,49.70555556
0,7,Night,Asphalt,Dry,NA,2,truck,car,male,collision,27.37777778
0,6,Day,Asphalt,NA,NA,NA,car,car,male,collision,30.24444444
0,2,Night,Asphalt,Dry,Clear,1,car,car,female,collision,35.58333333
0,2,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,39.55833333
0,3,Night,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,28.30277778
0,2,Night,Asphalt,Wet or Damaged,Unclear,2,truck,NA,male,collision,NA
0,5,Night,Asphalt,Dry,NA,1,car,car,male,collision,32.52222222
0,2,Night,Asphalt,Dry,Clear,NA,truck,truck,male,collision,34.48611111
1,NA,NA,Asphalt,NA,NA,NA,NA,NA,NA,NA,NA
0,7,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,36.275
0,1,Day,Asphalt,Dry,Clear,1,car,truck,male,collision,62.87222222
0,5,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,53.65277778
0,2,Night,Asphalt,Dry,Clear,1,truck,truck,male,collision,32.37777778
1,5,Night,Asphalt,Wet or Damaged,Unclear,2,NA,motorcycle,male,collision,31.02222222
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,61.73611111
NA,3,Night,Soil,Dry,NA,NA,car,NA,NA,collision,NA
0,5,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,51.56666667
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,39.49722222
0,6,Day,NA,NA,Clear,NA,car,car,male,collision,25.16944444
0,7,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,51.87222222
0,3,Day,Soil,Dry,Clear,1,truck,car,male,collision,31.99166667
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,36.61666667
0,6,Day,Asphalt,Dry,NA,1,car,car,male,collision,34.38055556
1,7,Dawn,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,24.02222222
0,5,Night,Asphalt,Dry,NA,2,car,truck,male,collision,29.51666667
1,6,Night,Asphalt,Dry,NA,2,car,pedestrian,NA,collision,NA
0,4,Day,Asphalt,Dry,Clear,3,car,truck,male,collision,48.85
0,4,Dawn,NA,NA,NA,NA,truck,NA,male,collision,31.15555556
0,2,Dawn,Asphalt,Dry,Clear,1,bus,bus,male,collision,36.475
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,24.73055556
0,6,Night,Asphalt,Dry,NA,2,car,NA,male,collision,49.75277778
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,25.13611111
0,3,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,26.93888889
0,5,Night,Asphalt,Dry,Clear,1,car,car,male,collision,25.225
1,2,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,46.175
0,4,Day,Asphalt,NA,Clear,1,truck,car,male,collision,29.39722222
0,6,Night,NA,Dry,NA,2,car,car,male,collision,26.47777778
0,1,Day,Asphalt,Dry,Unclear,1,truck,car,male,collision,30.34722222
1,6,Day,Asphalt,Dry,NA,2,car,pedestrian,male,collision,35.12222222
1,7,Day,Soil,Dry,Clear,1,NA,NA,male,collision,33.6
0,3,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,34.41111111
0,2,Dawn,Asphalt,Dry,NA,1,bus,car,male,collision,36.61111111
0,7,Day,Asphalt,NA,Clear,1,motorcycle,car,male,collision,21.19166667
1,6,Night,NA,NA,NA,NA,motorcycle,pedestrian,NA,collision,NA
0,2,Day,Asphalt,Dry,NA,2,car,car,male,collision,27.425
0,6,Day,NA,Dry,Clear,1,bus,pedestrian,male,collision,34.16666667
0,1,Night,Asphalt,Dry,NA,1,bus,car,male,collision,34.63888889
1,4,Night,Asphalt,Dry,Clear,3,truck,pedestrian,male,collision,33.04722222
0,6,Dawn,Asphalt,Dry,Clear,2,car,car,male,collision,26.51666667
0,4,Day,Soil,Wet or Damaged,NA,1,truck,truck,male,collision,29.39722222
1,6,Day,Asphalt,Dry,Clear,1,bus,bus,NA,collision,NA
1,4,Day,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,29.86944444
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,32.53055556
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,28.28611111
0,5,Day,Asphalt,Dry,NA,1,car,car,male,collision,57.76944444
0,6,Day,Asphalt,NA,Clear,2,motorcycle,pedestrian,male,collision,29.16944444
0,3,Night,Soil,Dry,Clear,3,car,NA,female,collision,33.58888889
0,5,Day,NA,NA,NA,NA,car,motorcycle,male,collision,49.26388889
0,4,Night,Asphalt,NA,Clear,2,car,car,male,collision,48.65555556
0,6,Night,Asphalt,Dry,NA,2,bus,bus,male,collision,54.88611111
NA,7,Dawn,Asphalt,Dry,NA,1,bus,motorcycle,NA,collision,NA
0,7,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,51.57222222
1,2,Night,Asphalt,NA,Clear,3,bus,motorcycle,male,NA,34.23333333
0,6,Day,Asphalt,Dry,NA,1,bus,NA,male,collision,45.61666667
0,1,Night,Asphalt,Dry,Clear,1,car,car,female,collision,44.78333333
1,5,Day,Asphalt,NA,Clear,1,bus,pedestrian,male,collision,45.40555556
0,2,Day,Asphalt,Dry,Clear,3,truck,NA,male,collision,24.475
1,6,Night,Asphalt,Dry,NA,2,motorcycle,truck,male,collision,32.42777778
0,7,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,27.55277778
1,6,Night,Asphalt,NA,Clear,NA,motorcycle,NA,male,NA,24.11666667
1,6,Day,Asphalt,Dry,NA,NA,bus,pedestrian,male,collision,31.39444444
0,1,Day,Soil,Dry,Clear,1,truck,NA,male,collision,30.54166667
1,3,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,50.60555556
1,1,Dawn,Asphalt,Dry,Clear,NA,bus,pedestrian,male,collision,31.24444444
1,7,Night,Asphalt,NA,Clear,NA,car,car,NA,collision,44.39166667
0,2,Dawn,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,26.15555556
1,1,Day,Asphalt,Dry,NA,1,truck,pedestrian,male,collision,27.32222222
0,6,Dawn,Asphalt,Dry,Clear,2,car,car,female,collision,36.66111111
1,6,Dawn,NA,NA,NA,NA,truck,pedestrian,male,collision,35.2
1,5,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,36.10555556
0,1,Day,Soil,NA,Clear,1,car,pedestrian,male,collision,41.46666667
0,3,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,30.60555556
1,6,Night,Asphalt,Dry,NA,2,bus,motorcycle,male,collision,43.39444444
1,1,Day,Asphalt,Dry,NA,NA,motorcycle,motorcycle,male,collision,22.21111111
0,7,Night,Asphalt,Dry,Clear,2,motorcycle,bus,male,collision,33.075
1,1,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,35.47777778
0,5,Night,Asphalt,Dry,Clear,3,bus,car,male,collision,NA
0,5,Dawn,Asphalt,Dry,NA,1,car,car,male,collision,48.75555556
1,4,Day,Asphalt,Dry,NA,1,car,pedestrian,male,collision,31.31111111
0,2,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,28.80833333
0,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,40.55
1,1,Dawn,Asphalt,Dry,NA,3,truck,pedestrian,male,collision,33.525
1,4,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,32.16944444
0,6,Night,Asphalt,Dry,Clear,2,car,car,male,collision,48.77777778
0,3,Night,Asphalt,Dry,Clear,2,bus,motorcycle,male,collision,28.18611111
1,4,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,29.14444444
NA,5,Night,Asphalt,NA,NA,NA,NA,NA,NA,collision,NA
1,5,Day,Asphalt,Dry,Clear,NA,truck,bicycle,male,collision,30.475
1,NA,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,28.15833333
1,1,Night,Asphalt,Dry,Clear,1,car,car,male,collision,33.36666667
1,1,Dawn,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,NA
1,2,Dawn,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,29.86666667
1,1,Night,Asphalt,Dry,NA,2,motorcycle,truck,male,collision,34.21111111
0,2,Night,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,32.39722222
1,7,Day,Asphalt,Dry,NA,1,truck,truck,male,collision,52.75277778
NA,6,Night,Asphalt,Dry,Clear,3,bus,motorcycle,NA,collision,NA
0,1,Dawn,Asphalt,Dry,Clear,1,bus,bus,male,collision,54.48333333
1,7,Day,Asphalt,Wet or Damaged,Unclear,NA,motorcycle,pedestrian,male,runover,32.33333333
1,7,Night,Soil,Dry,Clear,3,car,pedestrian,male,collision,24.35277778
1,5,Day,Asphalt,Dry,Clear,1,truck,bicycle,male,collision,43.64444444
1,1,Night,Asphalt,Dry,Clear,NA,car,motorcycle,male,collision,NA
1,2,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,28.43611111
NA,5,Day,Asphalt,Dry,Clear,1,car,motorcycle,NA,collision,NA
0,6,Day,NA,Dry,NA,1,truck,truck,male,collision,39.47222222
NA,2,Day,NA,Dry,NA,NA,car,pedestrian,male,collision,36.20277778
1,1,Dawn,Asphalt,Dry,Clear,1,truck,pedestrian,female,runover,47.41944444
NA,2,Day,Asphalt,Dry,Clear,1,car,pedestrian,NA,collision,NA
0,3,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,27.26944444
1,5,Night,Asphalt,Dry,NA,2,car,car,male,collision,30.33888889
0,1,Day,Asphalt,Dry,NA,1,motorcycle,NA,male,collision,24.98055556
1,3,Dawn,Asphalt,Dry,Clear,3,truck,truck,male,collision,36.43888889
1,2,Dawn,Asphalt,Dry,Clear,2,motorcycle,truck,NA,collision,NA
1,4,Day,Soil,Dry,Clear,1,truck,pedestrian,male,collision,32.13055556
1,3,Day,Asphalt,Dry,NA,1,bus,pedestrian,male,collision,41.20555556
1,1,Night,Asphalt,Dry,Clear,3,bus,motorcycle,male,collision,46.52222222
0,1,Night,Asphalt,Dry,Clear,2,car,pedestrian,female,collision,33.15555556
1,3,Dawn,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,34.48888889
0,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,32.13888889
1,3,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,33.27777778
1,7,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,32.1
1,6,Day,Asphalt,NA,Clear,1,motorcycle,car,male,collision,25.14166667
1,4,Night,Asphalt,Dry,Clear,2,truck,pedestrian,male,collision,30.08333333
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,28.09444444
1,7,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,33.075
0,1,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,30.06666667
1,7,Day,Asphalt,Dry,Clear,NA,car,pedestrian,female,collision,35.94444444
1,7,Day,Asphalt,Dry,Clear,2,truck,car,male,runover,28.05277778
0,7,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,33.74166667
1,1,Day,Asphalt,NA,Clear,1,motorcycle,pedestrian,male,collision,20.88333333
1,5,Day,Asphalt,Dry,NA,1,truck,pedestrian,male,collision,28.97222222
0,2,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,26.87777778
1,6,Day,Asphalt,Dry,NA,1,motorcycle,car,male,collision,43.29722222
0,4,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,52.38333333
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,27.84166667
0,1,Day,NA,NA,NA,1,truck,pedestrian,male,collision,46.28888889
1,2,Night,Asphalt,Dry,NA,NA,truck,motorcycle,male,collision,31.73611111
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,28.85277778
0,6,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,37.20833333
1,7,Day,Soil,Dry,Clear,1,motorcycle,pedestrian,male,collision,21.85833333
0,1,Dawn,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,31.03055556
0,1,Dawn,Asphalt,Dry,Clear,NA,bus,pedestrian,male,collision,31.24444444
1,5,NA,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,36.26944444
0,3,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,35.47777778
1,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,NA,40.55
1,7,NA,Asphalt,NA,Clear,1,car,car,male,collision,33.36666667
0,3,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,31.48333333
0,7,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,48.81944444
0,5,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,31.54722222
0,2,Night,Asphalt,Dry,NA,3,car,car,male,collision,20.49444444
0,4,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,23.48611111
0,4,Day,Asphalt,NA,Clear,1,car,car,male,collision,44.77222222
0,6,Night,Asphalt,Dry,NA,2,car,car,male,collision,34.65277778
0,2,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,31.59722222
0,3,Day,Asphalt,Dry,Clear,3,car,car,male,collision,41.63333333
0,1,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,36.70555556
0,5,Dawn,Asphalt,Dry,Clear,2,car,bus,male,collision,30.49444444
0,7,Night,Asphalt,NA,NA,1,car,car,male,collision,61.11111111
0,2,Night,Asphalt,Dry,NA,2,truck,car,male,collision,30.525
0,6,Day,Asphalt,Dry,NA,1,truck,car,male,collision,29.46111111
0,3,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,34.60555556
0,6,Day,Asphalt,Wet or Damaged,Unclear,1,car,car,male,collision,35.70555556
0,6,Day,Asphalt,NA,NA,1,bus,car,male,collision,28.33055556
0,6,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,48.46666667
0,3,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,26.46944444
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,37.77777778
1,7,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,25.26944444
1,7,Day,Soil,Wet or Damaged,Unclear,1,truck,pedestrian,male,collision,40.68333333
0,4,Night,Asphalt,Dry,Clear,3,motorcycle,car,male,collision,26.825
0,5,Dawn,Asphalt,Dry,NA,1,car,truck,male,collision,32.63888889
1,5,Day,Asphalt,Dry,Unclear,1,motorcycle,truck,male,collision,29.59444444
1,3,Night,Asphalt,Dry,Clear,NA,motorcycle,pedestrian,male,collision,32.53611111
0,3,Dawn,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,26.33333333
0,3,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,39.69722222
0,2,Night,Asphalt,Wet or Damaged,Unclear,1,truck,car,male,collision,32.66944444
1,4,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,34.49166667
0,4,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,46.025
0,6,Night,Asphalt,Dry,NA,2,car,car,male,collision,40.60277778
0,3,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,24.47777778
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,49.68333333
0,5,Dawn,Asphalt,Dry,Clear,3,motorcycle,pedestrian,male,collision,29.4
0,1,Day,Asphalt,Dry,NA,1,truck,car,male,collision,42.83333333
0,1,Day,Asphalt,Dry,Clear,NA,motorcycle,NA,NA,collision,NA
1,3,Dawn,Asphalt,Dry,Clear,3,motorcycle,motorcycle,male,collision,35.44444444
0,5,Night,Asphalt,Dry,Clear,1,truck,truck,male,collision,29.51666667
1,2,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,52.91111111
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,30.58055556
1,7,Night,Asphalt,Dry,Clear,1,car,truck,female,collision,51.88333333
1,3,Night,Asphalt,Dry,Clear,3,truck,pedestrian,male,collision,31.55277778
1,5,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,28.55
1,3,Night,Asphalt,Dry,Clear,1,car,NA,male,collision,49.60833333
1,4,Dawn,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,30.43333333
1,6,Night,Asphalt,Dry,Clear,3,truck,motorcycle,male,collision,35.60833333
1,5,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,31.275
1,4,Night,Asphalt,Dry,NA,1,truck,pedestrian,male,collision,27.44722222
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,30.32777778
1,3,Dawn,Asphalt,Dry,Clear,1,motorcycle,bicycle,male,runover,32.4
1,5,Day,Soil,NA,NA,1,truck,pedestrian,male,collision,37.67222222
0,7,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,31.49444444
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,45.75833333
0,2,Dawn,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,25.43055556
1,3,Day,Asphalt,Dry,Clear,NA,car,NA,male,collision,33.76944444
1,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,25.39722222
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,29.55277778
1,3,Dawn,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,34.58611111
1,2,Dawn,Asphalt,Dry,NA,2,motorcycle,NA,male,collision,32.53333333
0,2,Day,Asphalt,Dry,NA,1,truck,car,male,collision,48.76666667
0,6,Dawn,Asphalt,Dry,Clear,1,motorcycle,truck,male,collision,25.24722222
0,3,Dawn,Asphalt,Wet or Damaged,Clear,1,car,NA,male,collision,24.43888889
0,2,Day,Asphalt,Dry,NA,1,truck,bus,male,collision,30.50555556
1,2,Dawn,Asphalt,NA,NA,1,motorcycle,pedestrian,male,collision,22.01944444
1,2,Day,Asphalt,Wet or Damaged,Unclear,1,truck,car,male,collision,36.61111111
0,2,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,26.31111111
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,23.08888889
0,5,Night,Asphalt,Dry,NA,3,car,motorcycle,male,collision,38.53333333
0,2,Night,Asphalt,Dry,NA,1,car,car,female,collision,37.56666667
1,7,Night,Asphalt,Dry,Clear,3,bus,pedestrian,male,collision,50.61666667
0,5,Day,Asphalt,NA,NA,1,NA,motorcycle,male,collision,25.32222222
1,6,Day,Asphalt,Dry,NA,NA,bus,pedestrian,male,collision,37.34444444
1,1,Dawn,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,35.14722222
1,5,Day,Asphalt,Dry,Clear,NA,truck,pedestrian,male,collision,33.47777778
0,4,Day,Asphalt,Dry,NA,1,car,motorcycle,female,collision,31.41388889
1,7,Day,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,32.33333333
1,1,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,24.35555556
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,47.68888889
1,1,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,29.38888889
1,4,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,56.79166667
0,1,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,40.49166667
0,6,Day,Asphalt,Wet or Damaged,Unclear,1,car,NA,male,collision,31.55
1,2,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,26.19444444
0,3,Day,NA,NA,NA,NA,motorcycle,motorcycle,NA,collision,NA
1,7,Dawn,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,29.30833333
0,1,Day,Asphalt,Dry,NA,1,truck,car,male,collision,29.56388889
1,2,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,57.37222222
0,6,Day,Asphalt,Dry,NA,NA,motorcycle,motorcycle,male,collision,22.4
0,5,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,38.3
1,7,Night,Asphalt,Dry,Clear,2,car,motorcycle,female,collision,29.34722222
0,1,Day,Asphalt,NA,NA,NA,car,motorcycle,male,collision,40.55
0,1,Night,Asphalt,Dry,NA,1,bus,truck,male,NA,26.09444444
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,26.24166667
0,5,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,24.25
1,7,Night,Asphalt,Dry,NA,NA,car,pedestrian,male,collision,37.99444444
0,6,Night,Asphalt,Dry,NA,2,car,pedestrian,male,collision,38.49722222
0,3,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,59.79444444
1,1,Day,Asphalt,Dry,Clear,1,car,pedestrian,NA,collision,NA
0,6,Day,Asphalt,Dry,Clear,2,car,NA,male,collision,41.69444444
1,3,Dawn,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,45.35555556
1,3,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,runover,36.55555556
0,7,Night,Asphalt,Dry,NA,2,car,car,male,collision,24.45
1,1,Night,Asphalt,Dry,Clear,1,motorcycle,pedestrian,NA,collision,NA
1,3,Day,Asphalt,Dry,NA,1,car,pedestrian,male,collision,37.375
1,4,Night,Asphalt,Dry,Clear,3,car,NA,female,collision,30.70833333
0,2,Day,Soil,Dry,Clear,1,truck,truck,male,collision,48.78611111
1,7,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,28.27777778
0,6,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,30.53611111
0,6,Night,Asphalt,Dry,Clear,3,car,truck,male,collision,35.49166667
0,7,Day,Asphalt,Dry,Clear,1,car,NA,female,collision,38.71388889
0,1,Dawn,Asphalt,Dry,Clear,1,car,bus,male,collision,49.60277778
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,49.73888889
1,2,Day,Soil,Dry,Clear,1,truck,NA,male,collision,53.68333333
0,1,Day,Asphalt,Dry,NA,1,car,car,male,collision,29.57777778
1,1,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,32.35555556
0,1,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,33.525
0,5,Night,Asphalt,Dry,NA,2,car,NA,female,collision,41.65277778
1,2,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,25.21666667
0,7,Night,Asphalt,Dry,Clear,3,car,NA,male,collision,49.63888889
1,6,Night,Asphalt,Dry,NA,NA,motorcycle,car,male,collision,49.55833333
0,2,Dawn,Asphalt,Dry,Clear,1,bus,truck,male,collision,30.58333333
0,2,Dawn,Asphalt,NA,NA,2,truck,NA,male,collision,45.72222222
1,6,Night,Soil,Dry,Clear,3,motorcycle,pedestrian,male,collision,27.00555556
0,7,Night,Asphalt,NA,Clear,3,car,NA,male,collision,30.48055556
0,4,Dawn,Asphalt,Dry,Clear,3,car,car,male,collision,41.61111111
1,5,Day,Asphalt,Dry,Clear,3,car,pedestrian,male,collision,35.43055556
0,5,Day,Asphalt,Dry,Clear,3,car,car,male,collision,31.52777778
1,1,Night,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,27.34166667
0,2,Day,Asphalt,Wet or Damaged,Unclear,1,car,car,male,collision,22.40833333
1,6,Night,Asphalt,Dry,NA,2,car,truck,male,collision,29.36388889
0,1,Night,Asphalt,Dry,Clear,1,bus,bus,male,collision,29.725
0,7,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,49.81388889
1,5,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,59.39166667
0,2,Day,Asphalt,Dry,NA,1,truck,truck,female,collision,47.88888889
0,3,Dawn,Asphalt,NA,Clear,1,car,NA,male,collision,34.275
0,5,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,36.44444444
1,3,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,40.4
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.52222222
0,5,Day,Asphalt,NA,Clear,3,bus,car,male,collision,23.31388889
0,1,Night,Asphalt,Dry,NA,1,truck,car,male,collision,41.25277778
0,2,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,38.7
0,3,Day,Asphalt,Dry,NA,1,motorcycle,car,male,collision,33.36111111
0,2,Night,Asphalt,NA,NA,3,car,car,male,collision,32.925
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,41.61388889
0,6,Night,Asphalt,Dry,Clear,3,car,NA,male,collision,35.56944444
0,4,Dawn,Asphalt,NA,NA,1,truck,bus,male,collision,41.80555556
0,NA,Night,Asphalt,Dry,NA,2,truck,car,male,collision,35.53055556
0,1,Night,Asphalt,Dry,Clear,1,bus,bus,male,collision,50.73611111
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,38.6
0,2,Day,Asphalt,Dry,NA,1,car,car,female,collision,36.65
0,3,Day,Asphalt,NA,Unclear,1,car,car,male,collision,43.63888889
0,4,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,63.85555556
0,4,Day,Asphalt,Dry,NA,1,car,car,male,collision,55.81666667
0,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,33.43611111
0,1,Dawn,Asphalt,NA,NA,1,car,NA,male,collision,47.86666667
0,5,Dawn,Asphalt,Dry,NA,2,car,motorcycle,male,collision,46.61111111
0,1,Day,Asphalt,Dry,Clear,3,car,car,male,collision,23.4
0,1,Day,Asphalt,Dry,NA,1,car,truck,male,collision,48.68611111
0,6,Day,Asphalt,Dry,NA,1,motorcycle,car,male,collision,28.60277778
0,1,Day,Asphalt,Dry,NA,1,car,car,male,collision,35.49722222
0,3,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,25.55
0,4,Night,Asphalt,Dry,NA,NA,car,bus,female,collision,39.56388889
0,3,Day,Asphalt,NA,NA,1,truck,motorcycle,male,collision,38.72222222
1,5,Night,Asphalt,Dry,Clear,3,car,NA,female,collision,31.44166667
0,5,Day,Asphalt,Dry,NA,3,truck,car,male,collision,20.25
1,1,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,32.55
0,6,Day,Asphalt,Dry,NA,2,car,car,male,collision,37.75277778
0,3,Day,Asphalt,Dry,NA,NA,car,car,male,collision,27.36666667
0,1,Night,Asphalt,NA,NA,1,car,pedestrian,male,collision,25.44722222
